tconst	averageRating	numVotes
tt0019136	7.4	35
tt0019137	5.0	13
tt0019141	6.7	12
tt0019144	5.9	30
tt0019146	6.1	16
tt0019150	7.7	78
tt0019151	6.9	611
tt0019152	6.8	391
tt0019153	5.0	7
tt0019154	6.0	33
tt0019155	6.5	33
tt0019159	6.2	62
tt0019163	6.1	36
tt0019165	5.8	31
tt0019172	7.0	16
tt0019175	6.8	39
tt0019178	7.8	28
tt0019179	5.3	31
tt0019182	5.5	180
tt0019183	5.5	116
tt0019184	7.3	15
tt0019186	6.6	273
tt0019193	7.5	30
tt0019194	6.3	37
tt0019195	7.2	1442
tt0019198	7.0	15
tt0019200	4.1	83
tt0019203	3.3	42
tt0019205	6.2	22
tt0019209	5.4	29
tt0019211	5.8	68
tt0019217	6.7	81
tt0019219	6.3	19
tt0019220	5.5	42
tt0019221	5.7	37
tt0019225	6.9	362
tt0019226	7.2	33
tt0019227	6.4	299
tt0019228	7.6	11
tt0019229	6.2	32
tt0019231	5.9	38
tt0019233	5.8	23
tt0019236	7.7	18
tt0019237	6.7	1925
tt0019241	5.7	218
tt0019242	6.9	32
tt0019245	7.1	20
tt0019248	6.3	38
tt0019249	6.5	17
tt0019250	6.2	56
tt0019252	2.3	44
tt0019253	6.8	345
tt0019254	8.1	59182
tt0019258	7.5	2738
tt0019259	7.2	18
tt0019260	8.1	14
tt0019264	4.8	17
tt0019265	6.9	19
tt0019267	7.1	1536
tt0019269	5.0	14
tt0019270	5.5	26
tt0019278	7.0	2248
tt0019282	5.7	17
tt0019283	5.8	123
tt0019286	7.0	2270
tt0019288	6.2	43
tt0019290	6.4	308
tt0019296	6.4	18
tt0019298	6.4	23
tt0019304	6.6	1490
tt0019305	6.7	162
tt0019307	5.9	25
tt0019308	7.0	27
tt0019309	5.2	22
tt0019312	6.3	156
tt0019313	6.6	71
tt0019317	5.3	20
tt0019318	7.1	11
tt0019321	7.5	23
tt0019325	5.9	243
tt0019328	5.8	239
tt0019329	6.8	14
tt0019332	6.8	69
tt0019335	4.2	225
tt0019337	5.7	160
tt0019338	6.2	39
tt0019339	6.9	53
tt0019344	7.2	2784
tt0019345	5.0	40
tt0019348	5.5	52
tt0019355	5.1	81
tt0019356	6.2	15
tt0019358	6.6	19
tt0019361	7.0	41
tt0019367	5.3	332
tt0019369	6.4	35
tt0019370	6.8	37
tt0019372	6.0	62
tt0019374	7.0	323
tt0019375	6.8	61
tt0019376	6.7	785
tt0019377	5.8	37
tt0019378	6.4	55
tt0019379	7.6	3952
tt0019380	6.9	20
tt0019381	7.2	103
tt0019385	6.5	54
tt0019388	6.3	260
tt0019391	8.0	28
tt0019395	5.1	18
tt0019397	5.8	245
tt0019398	5.8	139
tt0019399	6.2	38
tt0019400	6.3	1065
tt0019401	5.2	132
tt0019403	7.6	861
tt0019404	5.6	26
tt0019411	6.0	22
tt0019412	7.6	4159
tt0019414	6.8	58
tt0019415	7.5	3874
tt0019419	6.4	45
tt0019421	7.8	15806
tt0019422	7.5	10588
tt0019429	7.3	2514
tt0019431	7.4	30
tt0019434	6.4	302
tt0019436	6.0	20
tt0019437	5.9	108
tt0019438	3.8	7
tt0019439	6.8	12
tt0019441	6.5	42
tt0019445	5.6	212
tt0019447	6.2	53
tt0019451	6.8	493
tt0019453	5.2	77
tt0019456	7.2	65
tt0019457	6.8	6
tt0019459	6.4	19
tt0019462	6.4	288
tt0019463	7.8	21
tt0019465	6.7	809
tt0019466	7.0	456
tt0019469	6.0	60
tt0019471	6.0	42
tt0019472	3.1	25
tt0019473	5.3	30
tt0019474	3.7	49
tt0019476	6.8	24
tt0019478	7.0	35
tt0019480	6.3	273
tt0019481	7.4	14
tt0019485	6.5	54
tt0019486	6.2	100
tt0019489	7.0	436
tt0019491	7.2	63
tt0019496	3.3	30
tt0019497	7.0	14
tt0019498	6.4	285
tt0019501	6.8	35
tt0019504	7.2	1530
tt0019505	1.6	24
tt0019507	7.7	29
tt0019509	7.3	586
tt0019511	7.1	43
tt0019514	7.3	103
tt0019515	7.2	11
tt0019516	5.3	29
tt0019521	7.1	23
tt0019526	6.0	11
tt0019527	6.0	17
tt0019532	6.6	480
tt0019538	6.4	35
tt0019540	2.2	18
tt0019543	5.7	51
tt0019544	6.9	68
tt0019546	6.2	17
tt0019547	5.9	32
tt0019548	7.4	12
tt0019549	7.6	16
tt0019550	4.8	15
tt0019552	6.5	47
tt0019553	6.8	209
tt0019554	6.2	103
tt0019556	6.9	1039
tt0019557	6.1	527
tt0019558	7.4	1861
tt0019562	4.8	22
tt0019563	7.2	1924
tt0019567	6.6	34
tt0019571	6.5	255
tt0019572	5.7	47
tt0019574	6.8	939
tt0019575	5.6	23
tt0019582	4.7	23
tt0019585	8.0	7014
tt0019587	6.4	15
tt0019589	7.3	130
tt0019591	7.2	1668
tt0019596	5.6	54
tt0019598	5.6	22
tt0019599	6.5	23
tt0019600	6.3	93
tt0019601	5.9	20
tt0019603	6.8	35
tt0019607	6.6	1231
tt0019608	6.1	18
tt0019609	7.1	154
tt0019610	7.4	31
tt0019611	7.1	1136
tt0019612	7.4	12
tt0019616	6.8	418
tt0019617	6.0	19
tt0019620	6.5	23
tt0019622	5.0	18
tt0019623	7.2	27
tt0019624	7.2	26
tt0019625	5.9	35
tt0019629	6.9	257
tt0019630	5.7	912
tt0019634	6.0	21
tt0019635	4.0	15
tt0019639	3.6	18
tt0019640	6.8	935
tt0019644	7.1	1476
tt0019646	7.5	1132
tt0019649	7.1	2288
tt0019651	5.8	67
tt0019655	7.4	1663
tt0019657	6.6	50
tt0019658	5.2	274
tt0019664	6.9	22
tt0019666	6.0	22
tt0019668	4.0	18
tt0019670	6.9	745
tt0019674	4.1	48
tt0019676	6.1	19
tt0019677	6.1	486
tt0019679	5.6	48
tt0019680	5.8	35
tt0019682	6.3	66
tt0019683	4.7	19
tt0019684	4.8	539
tt0019685	4.8	41
tt0019686	6.9	1528
tt0019687	5.3	43
tt0019688	7.6	3329
tt0019689	6.3	68
tt0019690	5.4	310
tt0019692	7.5	24
tt0019693	7.4	76
tt0019696	6.6	16
tt0019699	5.6	461
tt0019701	6.4	586
tt0019702	6.9	11674
tt0019704	6.1	123
tt0019706	6.1	33
tt0019708	7.2	46
tt0019709	5.0	10
tt0019711	5.4	49
tt0019714	5.6	587
tt0019715	7.0	212
tt0019716	6.8	198
tt0019717	7.2	15
tt0019722	6.8	97
tt0019723	7.3	186
tt0019724	7.1	23
tt0019725	6.2	444
tt0019726	6.0	222
tt0019729	5.6	7801
tt0019730	5.3	20
tt0019732	5.9	21
tt0019734	6.6	90
tt0019735	6.3	1285
tt0019737	5.9	14
tt0019743	5.3	20
tt0019745	5.9	806
tt0019746	6.6	213
tt0019752	5.6	52
tt0019754	6.5	45
tt0019757	7.0	48
tt0019758	6.1	98
tt0019760	8.3	27374
tt0019765	5.6	142
tt0019766	7.2	62
tt0019767	5.6	13
tt0019771	5.8	17
tt0019774	6.3	52
tt0019775	4.3	14
tt0019776	5.4	99
tt0019777	6.8	8080
tt0019778	3.5	21
tt0019779	6.2	17
tt0019781	4.7	23
tt0019785	6.4	556
tt0019788	5.5	2282
tt0019791	7.6	21
tt0019796	6.4	528
tt0019797	5.1	113
tt0019798	6.8	346
tt0019800	5.7	158
tt0019801	5.3	58
tt0019802	6.6	127
tt0019805	5.3	34
tt0019806	6.4	49
tt0019810	5.5	64
tt0019811	6.7	1233
tt0019813	6.6	120
tt0019815	6.0	159
tt0019817	6.6	16
tt0019823	6.1	1351
tt0019824	6.2	891
tt0019825	6.6	76
tt0019830	7.6	10
tt0019831	5.9	116
tt0019832	6.9	1294
tt0019833	6.5	67
tt0019834	6.0	27
tt0019837	5.8	25
tt0019838	6.6	466
tt0019839	3.1	215
tt0019840	6.5	27
tt0019842	6.9	46
tt0019843	6.9	476
tt0019849	6.8	85
tt0019850	7.1	633
tt0019852	6.7	562
tt0019856	6.8	165
tt0019859	7.3	29
tt0019864	7.0	27
tt0019867	5.8	15
tt0019870	6.7	17
tt0019871	6.1	23
tt0019872	5.9	49
tt0019873	3.3	30
tt0019877	6.7	26
tt0019878	6.4	11
tt0019879	2.1	25
tt0019881	6.0	198
tt0019883	4.8	15
tt0019884	6.0	355
tt0019886	6.5	328
tt0019887	5.2	98
tt0019888	2.6	26
tt0019889	6.2	220
tt0019892	7.0	20
tt0019895	5.0	109
tt0019896	6.6	25
tt0019897	5.3	24
tt0019900	6.5	57
tt0019901	7.2	3780
tt0019907	5.5	27
tt0019908	6.1	22
tt0019909	7.1	172
tt0019917	4.9	64
tt0019918	6.4	49
tt0019920	6.5	109
tt0019923	5.0	21
tt0019924	6.1	16
tt0019928	5.9	48
tt0019929	5.6	139
tt0019930	5.8	42
tt0019931	7.2	62
tt0019932	4.8	65
tt0019933	5.8	775
tt0019935	7.1	794
tt0019936	7.1	207
tt0019938	7.0	31
tt0019939	6.3	140
tt0019943	6.6	44
tt0019945	5.1	193
tt0019946	6.0	981
tt0019947	7.3	17
tt0019949	6.4	451
tt0019952	7.3	50
tt0019954	5.3	27
tt0019957	5.5	165
tt0019958	6.5	71
tt0019959	6.7	1968
tt0019960	6.8	10
tt0019964	6.3	20
tt0019965	4.9	39
tt0019967	6.1	22
tt0019968	7.0	1397
tt0019971	6.0	31
tt0019972	5.2	73
tt0019975	6.9	808
tt0019976	7.2	901
tt0019979	5.1	157
tt0019982	5.4	15
tt0019983	5.3	417
tt0019986	7.1	23
tt0019987	5.5	47
tt0019988	8.3	64
tt0019990	6.7	38
tt0019991	7.5	14
tt0019992	5.7	221
tt0019993	5.7	2222
tt0019994	6.3	17
tt0019996	6.0	86
tt0019997	6.6	20
tt0019999	7.0	1293
tt0020001	3.9	21
tt0020003	7.3	15
tt0020004	6.6	461
tt0020005	3.7	34
tt0020006	7.2	24
tt0020007	6.5	279
tt0020008	6.5	17
tt0020009	5.8	25
tt0020010	4.4	12
tt0020011	6.1	182
tt0020014	5.8	150
tt0020015	7.0	9
tt0020016	7.5	39
tt0020018	5.5	1246
tt0020019	5.4	13
tt0020025	7.1	282
tt0020026	7.6	45
tt0020030	7.0	1370
tt0020034	6.1	313
tt0020040	8.1	26
tt0020041	5.6	456
tt0020042	5.5	174
tt0020044	7.5	138
tt0020049	5.8	422
tt0020051	6.6	15
tt0020052	5.7	44
tt0020053	6.3	915
tt0020054	6.7	9
tt0020056	5.1	51
tt0020059	5.6	58
tt0020061	5.0	14
tt0020062	6.8	1190
tt0020063	4.0	14
tt0020068	6.0	46
tt0020070	6.6	15
tt0020072	6.5	117
tt0020073	6.3	33
tt0020074	6.9	135
tt0020075	7.5	271
tt0020078	6.7	457
tt0020079	5.6	31
tt0020080	6.9	768
tt0020081	6.0	565
tt0020082	6.3	64
tt0020083	5.3	16
tt0020086	6.4	155
tt0020087	6.6	19
tt0020088	5.8	143
tt0020092	6.6	854
tt0020094	7.5	1879
tt0020099	6.6	138
tt0020101	6.6	24
tt0020103	6.0	570
tt0020105	6.1	22
tt0020106	6.8	14
tt0020107	6.0	20
tt0020108	6.4	26
tt0020109	5.3	149
tt0020112	7.0	2537
tt0020113	6.4	14
tt0020114	6.5	232
tt0020115	5.7	18
tt0020116	5.9	19
tt0020121	7.4	112
tt0020122	7.7	1476
tt0020124	6.8	56
tt0020126	5.6	543
tt0020128	5.0	65
tt0020134	7.0	89
tt0020135	5.3	83
tt0020136	7.0	39
tt0020138	6.4	59
tt0020140	7.4	60
tt0020142	6.2	3207
tt0020143	6.1	1269
tt0020144	6.0	414
tt0020146	6.0	110
tt0020152	6.2	119
tt0020158	6.9	236
tt0020159	8.0	24
tt0020161	7.2	1350
tt0020163	7.3	3454
tt0020164	5.3	412
tt0020165	7.4	100
tt0020166	5.5	230
tt0020167	6.1	569
tt0020168	5.6	545
tt0020174	4.9	19
tt0020175	6.2	33
tt0020177	6.2	79
tt0020179	6.1	140
tt0020180	7.1	29
tt0020182	6.9	156
tt0020187	4.8	18
tt0020189	4.6	47
tt0020190	6.9	13
tt0020193	7.4	315
tt0020197	6.1	366
tt0020198	6.1	827
tt0020202	6.8	25
tt0020203	6.9	16
tt0020205	6.5	43
tt0020206	4.4	16
tt0020209	7.5	36
tt0020210	5.7	568
tt0020211	6.3	29
tt0020213	5.6	17
tt0020214	4.1	38
tt0020217	5.5	261
tt0020218	5.6	125
tt0020219	5.2	123
tt0020220	8.0	14
tt0020221	7.2	36
tt0020223	6.7	894
tt0020227	6.3	98
tt0020228	6.8	188
tt0020230	7.2	910
tt0020232	7.3	495
tt0020234	5.4	64
tt0020237	4.2	69
tt0020238	5.8	350
tt0020239	6.3	34
tt0020241	5.0	19
tt0020246	6.1	525
tt0020247	6.2	900
tt0020248	4.6	46
tt0020253	6.8	417
tt0020255	6.0	89
tt0020256	6.3	23
tt0020257	4.2	13
tt0020258	5.6	146
tt0020262	5.4	14
tt0020263	7.2	66
tt0020264	7.1	1708
tt0020267	5.0	148
tt0020269	7.1	1801
tt0020272	4.1	24
tt0020276	5.7	453
tt0020278	5.7	147
tt0020281	5.5	36
tt0020285	4.5	28
tt0020286	6.5	979
tt0020288	6.0	19
tt0020291	6.0	34
tt0020293	6.7	272
tt0020297	6.7	13
tt0020298	7.1	3335
tt0020299	8.4	17
tt0020305	5.3	449
tt0020306	5.8	31
tt0020307	6.6	139
tt0020308	6.5	16
tt0020315	6.6	17
tt0020320	6.8	220
tt0020321	7.2	1876
tt0020323	7.2	33
tt0020324	5.0	58
tt0020325	6.8	35
tt0020328	6.9	14
tt0020329	5.1	24
tt0020332	6.0	756
tt0020334	4.8	42
tt0020335	7.3	644
tt0020336	5.9	264
tt0020337	7.0	15
tt0020341	7.0	76
tt0020342	6.7	70
tt0020344	6.9	135
tt0020345	7.3	11
tt0020349	5.0	35
tt0020350	6.9	24
tt0020352	6.6	13
tt0020353	6.6	132
tt0020354	7.1	37
tt0020356	5.4	54
tt0020357	6.9	34
tt0020358	6.1	404
tt0020359	5.2	251
tt0020364	5.8	285
tt0020365	5.4	35
tt0020366	4.9	153
tt0020368	4.6	8
tt0020370	6.4	30
tt0020371	6.5	127
tt0020379	5.0	17
tt0020380	4.1	11
tt0020387	7.6	70
tt0020388	6.0	409
tt0020389	6.9	110
tt0020392	6.6	298
tt0020395	4.2	19
tt0020396	6.7	98
tt0020399	4.7	36
tt0020400	5.8	28
tt0020402	6.1	309
tt0020403	5.8	462
tt0020404	5.5	105
tt0020405	6.9	264
tt0020406	6.8	13
tt0020408	5.8	22
tt0020409	8.0	37
tt0020410	6.7	698
tt0020413	4.1	28
tt0020414	7.6	6023
tt0020415	7.2	24
tt0020416	7.2	13
tt0020419	6.0	164
tt0020421	3.8	53
tt0020423	6.5	20
tt0020424	6.7	29
tt0020425	5.4	283
tt0020426	4.9	17
tt0020427	6.9	131
tt0020430	4.6	20
tt0020431	5.5	185
tt0020432	5.9	127
tt0020434	5.8	24
tt0020435	8.0	18
tt0020436	5.7	47
tt0020438	4.9	82
tt0020439	6.3	701
tt0020442	6.9	2450
tt0020443	4.6	11
tt0020444	6.9	54
tt0020445	6.2	522
tt0020446	4.7	428
tt0020447	6.5	457
tt0020448	7.6	15
tt0020449	2.3	27
tt0020450	6.8	88
tt0020451	7.2	1677
tt0020452	6.9	15
tt0020456	7.5	42
tt0020458	6.2	446
tt0020459	4.4	56
tt0020460	7.5	22
tt0020461	5.4	195
tt0020462	7.5	17
tt0020465	5.4	25
tt0020466	6.5	447
tt0020469	6.2	93
tt0020470	6.8	90
tt0020471	7.5	51
tt0020473	4.2	8
tt0020475	7.8	4745
tt0020476	4.3	47
tt0020479	6.2	632
tt0020480	5.3	182
tt0020481	5.4	143
tt0020483	5.5	23
tt0020484	5.5	446
tt0020485	6.7	36
tt0020487	6.8	785
tt0020488	5.9	774
tt0020489	7.2	1207
tt0020490	5.8	196
tt0020492	5.7	717
tt0020494	7.1	33
tt0020496	6.0	30
tt0020497	5.9	71
tt0020498	6.9	46
tt0020499	6.5	832
tt0020500	5.4	50
tt0020502	6.2	231
tt0020503	6.2	30
tt0020508	7.8	12
tt0020509	6.2	612
tt0020510	6.6	332
tt0020513	6.5	72
tt0020514	6.5	1419
tt0020515	6.0	15
tt0020516	6.5	156
tt0020519	3.7	11
tt0020523	7.2	451
tt0020526	6.2	29
tt0020530	7.6	52947
tt0020531	7.0	1322
tt0020532	6.9	14
tt0020534	5.7	377
tt0020535	7.7	27
tt0020538	5.4	704
tt0020539	5.3	20
tt0020541	4.7	19
tt0020542	5.2	280
tt0020543	6.0	509
tt0020546	6.9	15
tt0020547	7.3	156
tt0020549	5.1	56
tt0020550	3.8	19
tt0020552	7.0	39
tt0020556	6.7	840
tt0020560	5.9	89
tt0020562	5.4	13
tt0020563	6.3	590
tt0020564	6.8	26
tt0020566	6.1	322
tt0020567	6.8	36
tt0020568	7.5	16
tt0020570	7.3	1065
tt0020572	5.9	806
tt0020577	5.5	27
tt0020580	5.9	570
tt0020581	6.6	714
tt0020584	6.2	21
tt0020585	7.2	490
tt0020586	6.0	22
tt0020589	6.4	757
tt0020590	6.2	527
tt0020591	5.7	487
tt0020594	6.9	387
tt0020595	6.5	141
tt0020596	6.8	57
tt0020599	5.4	82
tt0020600	6.3	18
tt0020602	6.0	123
tt0020603	5.5	85
tt0020604	5.2	89
tt0020605	7.0	10
tt0020607	7.0	981
tt0020608	7.2	272
tt0020613	6.4	331
tt0020616	6.3	18
tt0020617	8.3	14
tt0020619	7.0	39
tt0020620	5.6	1659
tt0020621	6.8	185
tt0020626	4.3	14
tt0020627	5.8	13
tt0020628	5.7	156
tt0020629	8.1	66661
tt0020630	6.4	48
tt0020634	6.3	27
tt0020635	6.2	114
tt0020637	6.8	10
tt0020638	5.2	36
tt0020640	7.4	15054
tt0020641	6.6	3407
tt0020642	6.9	930
tt0020643	7.3	2558
tt0020645	6.4	145
tt0020646	4.2	112
tt0020647	5.5	350
tt0020648	7.4	18
tt0020649	5.8	96
tt0020652	4.8	48
tt0020654	7.3	52
tt0020655	6.2	32
tt0020656	7.3	560
tt0020658	6.0	390
tt0020660	6.7	21
tt0020661	5.0	166
tt0020662	6.9	36
tt0020663	6.0	43
tt0020666	6.3	258
tt0020667	5.7	449
tt0020668	6.3	1123
tt0020670	5.6	222
tt0020671	6.1	308
tt0020672	4.8	100
tt0020673	5.0	243
tt0020676	5.3	16
tt0020677	5.8	158
tt0020678	7.1	1855
tt0020679	6.0	437
tt0020680	5.5	17
tt0020681	6.8	25
tt0020682	6.4	32
tt0020683	5.5	127
tt0020684	4.0	31
tt0020686	7.1	2505
tt0020687	5.5	49
tt0020688	6.0	21
tt0020689	6.8	24
tt0020690	5.7	309
tt0020691	7.1	4238
tt0020692	5.6	46
tt0020693	6.0	452
tt0020694	5.3	83
tt0020695	6.0	836
tt0020697	7.7	16056
tt0020698	7.4	1776
tt0020699	5.2	371
tt0020700	6.4	27
tt0020701	6.1	567
tt0020702	5.4	532
tt0020703	5.2	169
tt0020705	5.3	236
tt0020707	6.7	30
tt0020708	7.3	2228
tt0020709	6.2	39
tt0020712	6.4	39
tt0020713	5.6	373
tt0020714	5.8	135
tt0020715	6.2	72
tt0020717	4.7	257
tt0020718	5.5	39
tt0020719	7.6	32
tt0020720	6.3	489
tt0020723	6.0	25
tt0020724	5.5	212
tt0020725	6.3	16
tt0020727	6.5	102
tt0020728	6.8	28
tt0020732	6.1	17
tt0020735	5.4	353
tt0020736	5.4	31
tt0020738	6.1	41
tt0020739	5.8	118
tt0020740	4.5	200
tt0020741	6.8	40
tt0020743	6.8	16
tt0020744	7.1	54
tt0020746	5.5	59
tt0020748	7.4	88
tt0020751	5.5	53
tt0020752	6.3	621
tt0020754	5.7	143
tt0020755	5.2	22
tt0020757	6.6	86
tt0020758	4.9	425
tt0020759	5.9	85
tt0020762	6.9	36
tt0020763	5.6	187
tt0020765	6.0	18
tt0020767	5.5	108
tt0020768	7.7	3655
tt0020769	6.4	23
tt0020770	4.6	49
tt0020771	6.0	21
tt0020773	7.3	34
tt0020774	4.1	39
tt0020776	4.0	18
tt0020780	5.1	76
tt0020781	6.2	66
tt0020784	5.7	476
tt0020785	5.1	171
tt0020789	5.7	64
tt0020790	6.6	13
tt0020792	5.9	34
tt0020793	7.5	1213
tt0020796	5.2	228
tt0020798	6.7	171
tt0020799	6.0	258
tt0020800	6.6	28
tt0020801	6.5	24
tt0020803	5.8	34
tt0020804	5.0	21
tt0020805	5.4	151
tt0020806	6.1	623
tt0020809	4.5	75
tt0020810	5.5	143
tt0020811	7.0	16
tt0020813	5.2	24
tt0020814	7.0	314
tt0020815	7.1	2001
tt0020816	6.1	46
tt0020818	6.6	22
tt0020819	6.2	64
tt0020821	6.6	794
tt0020822	6.9	95
tt0020823	6.0	242
tt0020824	7.2	24
tt0020826	5.1	28
tt0020827	6.7	3498
tt0020828	5.2	410
tt0020829	6.1	398
tt0020831	5.5	67
tt0020834	6.6	130
tt0020835	5.3	14
tt0020836	6.5	1295
tt0020838	5.7	516
tt0020840	3.8	11
tt0020841	6.1	11
tt0020842	6.5	864
tt0020843	6.3	61
tt0020844	5.5	101
tt0020848	5.1	22
tt0020850	5.9	62
tt0020852	5.0	523
tt0020856	6.1	11
tt0020857	4.9	31
tt0020859	5.9	102
tt0020860	6.4	22
tt0020861	6.9	35
tt0020866	5.7	170
tt0020867	5.2	43
tt0020869	5.2	197
tt0020872	7.2	38
tt0020873	6.2	288
tt0020874	4.2	21
tt0020875	6.5	610
tt0020876	6.7	1171
tt0020880	5.6	274
tt0020881	6.8	41
tt0020882	5.6	44
tt0020883	5.9	67
tt0020884	5.6	44
tt0020885	6.8	564
tt0020887	7.4	167
tt0020888	5.8	107
tt0020890	6.1	284
tt0020891	6.0	1375
tt0020893	7.0	48
tt0020894	6.7	255
tt0020895	5.6	127
tt0020896	6.4	660
tt0020899	6.1	75
tt0020900	6.0	311
tt0020902	5.5	1002
tt0020905	4.0	20
tt0020906	5.9	357
tt0020907	4.3	120
tt0020911	5.7	76
tt0020912	5.7	81
tt0020914	5.9	30
tt0020915	7.6	70
tt0020917	6.2	10
tt0020918	6.6	57
tt0020919	5.2	861
tt0020920	6.2	76
tt0020921	5.6	30
tt0020922	5.8	108
tt0020924	5.7	213
tt0020925	7.4	28
tt0020926	4.4	166
tt0020927	6.2	1233
tt0020929	6.4	364
tt0020932	6.5	548
tt0020933	6.8	39
tt0020935	5.8	27
tt0020936	6.7	36
tt0020937	4.5	15
tt0020938	5.4	427
tt0020941	6.9	19
tt0020942	4.9	137
tt0020944	6.1	56
tt0020945	5.9	381
tt0020946	3.6	14
tt0020948	7.8	14
tt0020949	5.6	174
tt0020950	6.1	485
tt0020952	6.0	82
tt0020953	4.7	71
tt0020954	5.4	67
tt0020955	5.9	33
tt0020956	5.4	72
tt0020959	5.4	234
tt0020960	7.3	5799
tt0020963	6.6	31
tt0020965	5.2	60
tt0020966	6.6	501
tt0020968	7.1	62
tt0020969	7.7	42
tt0020971	4.4	22
tt0020972	6.4	93
tt0020973	7.2	28
tt0020977	7.4	25
tt0020979	7.4	2178
tt0020980	6.4	725
tt0020982	7.6	49
tt0020983	5.4	295
tt0020984	7.2	34
tt0020985	6.3	639
tt0020986	5.7	88
tt0020987	5.9	400
tt0020988	4.9	56
tt0020989	5.6	54
tt0020991	6.8	28
tt0020992	6.9	39
tt0020993	5.2	14
tt0020994	7.0	57
tt0020997	5.2	99
tt0020999	5.8	63
tt0021001	5.4	149
tt0021002	6.6	45
tt0021003	6.9	36
tt0021004	7.3	263
tt0021007	5.2	30
tt0021008	6.9	17
tt0021009	6.9	13
tt0021010	7.8	12
tt0021011	7.1	25
tt0021013	6.9	368
tt0021014	5.8	9
tt0021015	4.6	2484
tt0021016	5.4	819
tt0021017	5.2	84
tt0021018	5.3	496
tt0021019	6.6	34
tt0021020	3.8	5
tt0021021	5.7	16
tt0021023	5.5	69
tt0021024	6.1	44
tt0021025	6.7	1555
tt0021026	4.7	50
tt0021027	5.3	72
tt0021029	6.1	82
tt0021033	6.9	52
tt0021034	4.6	9
tt0021035	6.2	11
tt0021036	6.1	64
tt0021037	5.9	134
tt0021039	5.0	53
tt0021040	6.7	1356
tt0021041	6.6	39
tt0021042	5.8	252
tt0021043	5.1	43
tt0021044	6.3	267
tt0021045	5.3	148
tt0021046	5.9	57
tt0021048	5.4	167
tt0021050	4.7	20
tt0021051	5.5	74
tt0021052	6.6	22
tt0021053	6.3	397
tt0021054	7.1	1994
tt0021055	5.2	24
tt0021056	5.0	55
tt0021057	6.9	45
tt0021060	6.3	620
tt0021061	5.8	157
tt0021064	6.4	30
tt0021065	6.5	24
tt0021066	6.1	12
tt0021067	6.3	45
tt0021068	7.5	70
tt0021069	5.4	205
tt0021070	5.3	171
tt0021071	6.2	57
tt0021073	5.8	84
tt0021074	6.5	498
tt0021076	6.7	89
tt0021078	5.4	41
tt0021079	7.2	14192
tt0021080	4.8	14
tt0021082	7.0	32
tt0021083	4.8	103
tt0021084	6.2	49
tt0021085	5.5	65
tt0021087	6.0	528
tt0021089	6.8	69
tt0021090	5.2	174
tt0021092	5.5	296
tt0021094	5.1	191
tt0021097	6.3	57
tt0021098	7.1	20
tt0021100	5.4	240
tt0021102	6.3	151
tt0021106	6.3	1218
tt0021107	6.2	11
tt0021109	5.8	99
tt0021110	5.9	233
tt0021112	6.3	94
tt0021113	4.7	38
tt0021114	5.5	30
tt0021115	6.8	92
tt0021118	6.0	180
tt0021119	6.7	57
tt0021120	6.8	22
tt0021121	6.6	254
tt0021125	6.6	116
tt0021127	7.0	9
tt0021128	5.7	954
tt0021131	5.3	42
tt0021132	5.7	254
tt0021133	5.0	345
tt0021134	4.8	273
tt0021135	6.2	39
tt0021137	4.5	76
tt0021139	5.7	40
tt0021140	6.0	391
tt0021141	5.2	138
tt0021144	6.8	124
tt0021146	6.1	391
tt0021147	6.5	71
tt0021148	6.7	1871
tt0021149	5.6	624
tt0021151	5.8	324
tt0021152	4.9	606
tt0021153	6.7	1401
tt0021155	5.6	59
tt0021156	7.0	7321
tt0021159	5.7	124
tt0021160	5.1	30
tt0021161	7.5	19
tt0021165	6.3	6772
tt0021166	6.7	287
tt0021168	6.5	132
tt0021176	6.0	58
tt0021177	7.0	43
tt0021178	5.9	204
tt0021179	7.2	32
tt0021180	6.7	39
tt0021181	6.0	368
tt0021182	7.5	1740
tt0021183	6.4	41
tt0021184	6.3	120
tt0021185	6.3	40
tt0021189	5.8	1137
tt0021190	5.1	18
tt0021191	5.3	357
tt0021192	4.6	160
tt0021193	7.4	12
tt0021196	6.9	92
tt0021197	6.2	480
tt0021198	5.0	63
tt0021199	5.3	80
tt0021200	5.1	46
tt0021201	3.9	56
tt0021202	3.8	166
tt0021203	5.5	111
tt0021205	7.0	30
tt0021207	5.0	18
tt0021208	7.4	20
tt0021211	7.4	22
tt0021212	7.0	24
tt0021213	5.8	18
tt0021214	5.8	63
tt0021216	5.7	187
tt0021217	5.6	460
tt0021218	5.2	45
tt0021219	6.4	108
tt0021221	4.7	12
tt0021223	6.2	888
tt0021224	5.6	218
tt0021225	6.5	587
tt0021227	6.8	12
tt0021228	6.3	794
tt0021231	4.6	142
tt0021232	5.8	357
tt0021233	4.3	68
tt0021234	6.5	104
tt0021237	6.6	47
tt0021239	5.1	310
tt0021240	6.0	398
tt0021243	4.6	143
tt0021246	6.9	28
tt0021247	7.1	228
tt0021248	6.5	24
tt0021249	6.0	71
tt0021250	6.1	421
tt0021252	6.0	437
tt0021261	6.1	99
tt0021262	6.2	344
tt0021263	5.9	321
tt0021268	7.4	256
tt0021270	4.8	10
tt0021271	5.7	25
tt0021273	6.9	657
tt0021274	5.4	110
tt0021275	6.8	365
tt0021276	5.6	183
tt0021277	7.2	32
tt0021279	6.0	133
tt0021280	5.1	181
